key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
trolluniversity_0250_npc_00_00047,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,47,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻗﺒﻞ ﻭﻗﺖ ﻏﻴﺮ ﺑﻌﻴﺪ، ﺃﻟﺤﻖ ﻋﺎﻟﻢ ﻏﺮﻳﺐ ﺍﻷﻃﻮﺍﺭ ﺍﻟﻀﺮﺭ ﺑﺒﻌﺾ ﺍﻷﻃﻼﻝ ﺍﻟﻘﺪﻳﻤﺔ ﺃﺛﻨﺎﺀ ﺗﺠﺮﺑﺔ.,ﻗﺒﻞ ﻭﻗﺖ ﻏﻴﺮ ﺑﻌﻴﺪ، ﺃﻟﺤﻖ ﻋﺎﻟﻢ ﻏﺮﻳﺐ ﺍﻷﻃﻮﺍﺭ ﺍﻟﻀﺮﺭ ﺑﺒﻌﺾ ﺍﻷﻃﻼﻝ ﺍﻟﻘﺪﻳﻤﺔ ﺃﺛﻨﺎﺀ ﺗﺠﺮﺑﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_player_00000,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_player,0250_player,0250,0250,,0,player,,player,Player,Player,Player,,role,,ﺍﻟﻤﻌﺬﺭﺓ.,ﺍﻟﻤﻌﺬﺭﺓ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_player_00001,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_player,0250_player,0250,0250,,1,player,,player,Player,Player,Player,,role,,ﺃﻳﻦ ﺃﺟﺪ ﺍﻟﻌﻤﻴﺪ؟,ﺃﻳﻦ ﺃﺟﺪ ﺍﻟﻌﻤﻴﺪ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_player_00002,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_player,0250_player,0250,0250,,2,player,,player,Player,Player,Player,,role,,ﺷﻲﺀ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ.,ﺷﻲﺀ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_player_00003,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_player,0250_player,0250,0250,,3,player,,player,Player,Player,Player,,role,,ﻟﻤﺎﺫﺍ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﺨﻔﻲ؟,ﻟﻤﺎﺫﺍ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﺨﻔﻲ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_player_00004,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_player,0250_player,0250,0250,,4,player,,player,Player,Player,Player,,role,,ﺍﻻﺑﺘﻜﺎﺭ؟ ﺃﺗﻘﺼﺪ...,ﺍﻻﺑﺘﻜﺎﺭ؟ ﺃﺗﻘﺼﺪ...,gamedata/localizationstring_eng.paloc
trolluniversity_0250_02_npc_00_00000,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250_02,0250_02,trolluniversity_0250_02_npc_00,0250_02_npc_00,0250_02,0250,02,0,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻳﻮﻣﺎ ﻣﺎ، ﺳﺘﻜﺸﻒ ﻛﻞ ﺍﻷﺳﺮﺍﺭ.,ﻳﻮﻣﺎ ﻣﺎ، ﺳﺘﻜﺸﻒ ﻛﻞ ﺍﻷﺳﺮﺍﺭ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_day2_globalgametrack_00049,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250_day2,0250_day2,trolluniversity_0250_day2_globalgametrack,0250_day2_globalgametrack,0250_day2,0250,day2,49,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,ﺍﻟﻌﻤﻴﺪ ﺃﺧﻔﻰ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻟﻠﺤﻔﺎﻅ ﻋﻠﻰ ﺳﻼﻣﺘﻪ.,ﺍﻟﻌﻤﻴﺪ ﺃﺧﻔﻰ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻟﻠﺤﻔﺎﻅ ﻋﻠﻰ ﺳﻼﻣﺘﻪ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_globalgametrack_00057,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_globalgametrack,0300_globalgametrack,0300,0300,,57,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,ﻧﻌﻢ.,ﻧﻌﻢ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_globalgametrack_00058,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_globalgametrack,0300_globalgametrack,0300,0300,,58,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,ﻛﺎﻥ ﻣﻠﻴﺌﺎ ﺑﻄﺎﻗﺔ ﻏﺮﻳﺒﺔ.,ﻛﺎﻥ ﻣﻠﻴﺌﺎ ﺑﻄﺎﻗﺔ ﻏﺮﻳﺒﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_globalgametrack_00059,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_globalgametrack,0300_globalgametrack,0300,0300,,59,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,ﻗﺪ ﻳﺤﺴﺪﻙ ﺍﻟﺒﻌﺾ ﻋﻠﻰ ﺫﻟﻚ.,ﻗﺪ ﻳﺤﺴﺪﻙ ﺍﻟﺒﻌﺾ ﻋﻠﻰ ﺫﻟﻚ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00005,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﺣﺪﺍﺙ ﺧﺎﺭﻗﺔ ﻟﻠﻄﺒﻴﻌﺔ، ﻭﺍﺣﺪﺓ ﺗﻠﻮ ﺍﻷﺧﺮﻯ... ﻳﺠﺐ ﺃﻥ ﻧﺠﺪ ﺍﻟﺴﺒﺐ، ﻭﺑﺴﺮﻋﺔ.,ﺃﺣﺪﺍﺙ ﺧﺎﺭﻗﺔ ﻟﻠﻄﺒﻴﻌﺔ، ﻭﺍﺣﺪﺓ ﺗﻠﻮ ﺍﻷﺧﺮﻯ... ﻳﺠﺐ ﺃﻥ ﻧﺠﺪ ﺍﻟﺴﺒﺐ، ﻭﺑﺴﺮﻋﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00006,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﺑﺪ ﺃﻥ ﺗﻠﻚ ﺍﻟﺸﻈﻴﺔ ﺗﺜﻘﻞ ﻋﻠﻰ ﺃﻫﻞ ﺍﻟﺒﻠﺪﺓ ﺃﻳﻀﺎ...,ﻻ ﺑﺪ ﺃﻥ ﺗﻠﻚ ﺍﻟﺸﻈﻴﺔ ﺗﺜﻘﻞ ﻋﻠﻰ ﺃﻫﻞ ﺍﻟﺒﻠﺪﺓ ﺃﻳﻀﺎ...,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00007,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻛﻴﻒ ﻧﺤﻞ ﻫﺬﻩ ﺍﻟﻈﺎﻫﺮﺓ ﺍﻟﻐﺮﻳﺒﺔ...,ﻛﻴﻒ ﻧﺤﻞ ﻫﺬﻩ ﺍﻟﻈﺎﻫﺮﺓ ﺍﻟﻐﺮﻳﺒﺔ...,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00008,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻃﻤﻮﺡ ﺧﻄﻴﺮ ﻫﻜﺬﺍ... ﻓﻲ ﺃﻳﺪ ﻣﺎﻫﺮﺓ ﻛﻬﺬﻩ.,ﻃﻤﻮﺡ ﺧﻄﻴﺮ ﻫﻜﺬﺍ... ﻓﻲ ﺃﻳﺪ ﻣﺎﻫﺮﺓ ﻛﻬﺬﻩ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00009,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00010,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻛﻨﺖ ﻣﻨﻐﻤﺴﺎ ﻟﺪﺭﺟﺔ ﺃﻧﻨﻲ ﻟﻢ ﺃﺭﻙ ﻭﺍﻗﻔﺎ ﻫﻨﺎﻙ.,ﻛﻨﺖ ﻣﻨﻐﻤﺴﺎ ﻟﺪﺭﺟﺔ ﺃﻧﻨﻲ ﻟﻢ ﺃﺭﻙ ﻭﺍﻗﻔﺎ ﻫﻨﺎﻙ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00011,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻧﺎ ﻋﻤﻴﺪ ﻫﺬﺍ ﺍﻟﻤﻌﻬﺪ، ﻭﺇﻥ ﻛﻨﺖ ﻻ ﺃﺯﺍﻝ ﻃﺎﻟﺒﺎ ﻓﻴﻪ.,ﺃﻧﺎ ﻋﻤﻴﺪ ﻫﺬﺍ ﺍﻟﻤﻌﻬﺪ، ﻭﺇﻥ ﻛﻨﺖ ﻻ ﺃﺯﺍﻝ ﻃﺎﻟﺒﺎ ﻓﻴﻪ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00012,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻋﻤﻠﻲ ﻫﻮ ﺩﺭﺍﺳﺔ ﺍﻟﻌﺎﻟﻢ ﺍﻵﺧﺮ، ﻣﺮﺗﺒﻄﺎ ﺑﻬﺬﺍ ﺍﻟﻌﺎﻟﻢ.,ﻋﻤﻠﻲ ﻫﻮ ﺩﺭﺍﺳﺔ ﺍﻟﻌﺎﻟﻢ ﺍﻵﺧﺮ، ﻣﺮﺗﺒﻄﺎ ﺑﻬﺬﺍ ﺍﻟﻌﺎﻟﻢ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00013,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻣﺎ ﺍﻟﺬﻱ ﺃﺗﻰ ﺑﻚ ﺇﻟﻰ ﻫﻨﺎ؟,ﻣﺎ ﺍﻟﺬﻱ ﺃﺗﻰ ﺑﻚ ﺇﻟﻰ ﻫﻨﺎ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00014,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﺗﻔﻬﻢ ﻗﻠﻘﻪ. ﻧﺤﻦ ﻧﺴﻌﻰ ﻟﻤﻌﺮﻓﺔ ﺗﺘﺠﺎﻭﺯ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ.,ﺃﺗﻔﻬﻢ ﻗﻠﻘﻪ. ﻧﺤﻦ ﻧﺴﻌﻰ ﻟﻤﻌﺮﻓﺔ ﺗﺘﺠﺎﻭﺯ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00015,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,15,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻟﺴﻌﻲ ﻭﺭﺍﺀ ﺍﻟﻤﺠﻬﻮﻝ ﻳﺴﺘﺠﻠﺐ ﻣﺨﺎﻃﺮ ﻻ ﺗﺤﺴﺐ.,ﺍﻟﺴﻌﻲ ﻭﺭﺍﺀ ﺍﻟﻤﺠﻬﻮﻝ ﻳﺴﺘﺠﻠﺐ ﻣﺨﺎﻃﺮ ﻻ ﺗﺤﺴﺐ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00016,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,16,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻧﺤﻦ ﻟﺴﻨﺎ ﻋﻤﻴﺎﻧﺎ ﻋﻦ ﺗﻠﻚ ﺍﻟﺤﻘﻴﻘﺔ.,ﻧﺤﻦ ﻟﺴﻨﺎ ﻋﻤﻴﺎﻧﺎ ﻋﻦ ﺗﻠﻚ ﺍﻟﺤﻘﻴﻘﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00017,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,17,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻋﺎﻟﻢ ﺁﺧﺮ، ﻣﺮﺗﺒﻂ ﺑﻌﺎﻟﻤﻨﺎ ﻋﺒﺮ ﻣﻤﺮ ﺧﻔﻲ.,ﻋﺎﻟﻢ ﺁﺧﺮ، ﻣﺮﺗﺒﻂ ﺑﻌﺎﻟﻤﻨﺎ ﻋﺒﺮ ﻣﻤﺮ ﺧﻔﻲ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00018,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,18,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻗﺪ ﻳﺒﺪﻭﺍﻥ ﻣﻨﻔﺼﻠﻴﻦ، ﻟﻜﻦ ﺍﻟﻌﺎﻟﻤﻴﻦ ﻭﺍﺣﺪ.,ﻗﺪ ﻳﺒﺪﻭﺍﻥ ﻣﻨﻔﺼﻠﻴﻦ، ﻟﻜﻦ ﺍﻟﻌﺎﻟﻤﻴﻦ ﻭﺍﺣﺪ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00019,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,19,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻟﻮ ﺗﺼﻞ ﺃﺭﻭﺍﺡ ﺃﻛﺜﺮ ﻟﺬﻟﻚ ﺍﻟﻤﻜﺎﻥ... ﻟﺘﺒﻌﻪ ﻣﺴﺘﻘﺒﻞ ﺃﻛﺜﺮ ﺇﺷﺮﺍﻗﺎ ﺑﺎﻟﺘﺄﻛﻴﺪ.,ﻟﻮ ﺗﺼﻞ ﺃﺭﻭﺍﺡ ﺃﻛﺜﺮ ﻟﺬﻟﻚ ﺍﻟﻤﻜﺎﻥ... ﻟﺘﺒﻌﻪ ﻣﺴﺘﻘﺒﻞ ﺃﻛﺜﺮ ﺇﺷﺮﺍﻗﺎ ﺑﺎﻟﺘﺄﻛﻴﺪ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00020,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,20,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻟﻔﻮﺿﻰ ﺗﻠﻮﺡ ﻓﻲ ﺍﻷﻓﻖ.,ﺍﻟﻔﻮﺿﻰ ﺗﻠﻮﺡ ﻓﻲ ﺍﻷﻓﻖ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00021,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,21,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻳﺠﺐ ﺃﻥ ﻧﺴﻠﺢ ﺃﻧﻔﺴﻨﺎ ﺑﺸﻜﻞ ﻣﻨﺎﺳﺐ، ﺑﺎﻟﻤﻌﺮﻓﺔ.,ﻳﺠﺐ ﺃﻥ ﻧﺴﻠﺢ ﺃﻧﻔﺴﻨﺎ ﺑﺸﻜﻞ ﻣﻨﺎﺳﺐ، ﺑﺎﻟﻤﻌﺮﻓﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00026,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,26,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺗﻌﺎﻝ ﻣﻌﻲ.,ﺗﻌﺎﻝ ﻣﻌﻲ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00027,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,27,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺛﻤﺔ ﺑﺎﺣﺚ ﺃﻭﺩ ﺃﻥ ﺗﻠﺘﻘﻲ ﺑﻪ.,ﺛﻤﺔ ﺑﺎﺣﺚ ﺃﻭﺩ ﺃﻥ ﺗﻠﺘﻘﻲ ﺑﻪ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00028,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,28,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻳﻘﻒ ﻓﻲ ﻃﻠﻴﻌﺔ ﺃﺑﺤﺎﺙ ﺍﻟﻬﺎﻭﻳﺔ، ﻓﻬﻮ ﻋﻘﻞ ﻻﻣﻊ ﺑﺤﻖ.,ﻳﻘﻒ ﻓﻲ ﻃﻠﻴﻌﺔ ﺃﺑﺤﺎﺙ ﺍﻟﻬﺎﻭﻳﺔ، ﻓﻬﻮ ﻋﻘﻞ ﻻﻣﻊ ﺑﺤﻖ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00029,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,29,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻟﻴﺲ ﺍﻟﺠﻤﻴﻊ ﻗﺎﺩﺭﺍ ﻋﻠﻰ ﺑﻠﻮﻍ ﺍﻟﻬﺎﻭﻳﺔ،,ﻟﻴﺲ ﺍﻟﺠﻤﻴﻊ ﻗﺎﺩﺭﺍ ﻋﻠﻰ ﺑﻠﻮﻍ ﺍﻟﻬﺎﻭﻳﺔ،,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00030,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,30,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻣﻌﻈﻤﻬﻢ ﻻ ﻳﻤﻜﻨﻬﻢ ﺗﺠﺎﻭﺯ ﺍﻟﻌﺘﺒﺔ.,ﻣﻌﻈﻤﻬﻢ ﻻ ﻳﻤﻜﻨﻬﻢ ﺗﺠﺎﻭﺯ ﺍﻟﻌﺘﺒﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00031,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,31,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻞ... ﺩﺧﻠﺖ ﺍﻟﻬﺎﻭﻳﺔ؟,ﻫﻞ... ﺩﺧﻠﺖ ﺍﻟﻬﺎﻭﻳﺔ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00032,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,32,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻗﻠﺔ ﻓﻘﻂ ﻳﻤﻜﻨﻬﺎ ﺃﻥ ﺗﺰﻋﻢ ﺃﻧﻬﺎ ﻧﺎﻟﺖ ﺫﻟﻚ ﺍﻟﺸﺮﻑ.,ﻗﻠﺔ ﻓﻘﻂ ﻳﻤﻜﻨﻬﺎ ﺃﻥ ﺗﺰﻋﻢ ﺃﻧﻬﺎ ﻧﺎﻟﺖ ﺫﻟﻚ ﺍﻟﺸﺮﻑ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00033,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,33,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺇﻥ ﻛﻨﺖ ﻗﺪ ﻭﻃﺌﺖ ﺍﻟﻬﺎﻭﻳﺔ ﺣﻘﺎ، ﻓﺴﻴﺒﺪﻱ ﺍﻫﺘﻤﺎﻣﺎ ﺑﺎﻟﻐﺎ.,ﺇﻥ ﻛﻨﺖ ﻗﺪ ﻭﻃﺌﺖ ﺍﻟﻬﺎﻭﻳﺔ ﺣﻘﺎ، ﻓﺴﻴﺒﺪﻱ ﺍﻫﺘﻤﺎﻣﺎ ﺑﺎﻟﻐﺎ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00034,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,34,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻭﺻﻠﻨﺎ.,ﻭﺻﻠﻨﺎ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00035,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,35,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺇﻧﻪ ﻳﻌﻤﻞ ﻋﻠﻰ ﺗﺠﺮﺑﺔ ﺃﺧﺮﻯ ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ.,ﺇﻧﻪ ﻳﻌﻤﻞ ﻋﻠﻰ ﺗﺠﺮﺑﺔ ﺃﺧﺮﻯ ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0300_npc_00_00036,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0300,Trolluniversity 0300,trolluniversity_0300,0300,trolluniversity_0300_npc_00,0300_npc_00,0300,0300,,36,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻛﺜﻴﺮ ﻣﻦ ﺍﻟﻌﻠﻤﺎﺀ ﻫﻨﺎ، ﻭﺃﻧﺎ ﻣﻨﻬﻢ، ﻳﻜﺮﺳﻮﻥ ﺣﻴﺎﺗﻬﻢ ﺑﺄﻛﻤﻠﻬﺎ ﻟﺪﺭﺍﺳﺘﻪ.,ﻛﺜﻴﺮ ﻣﻦ ﺍﻟﻌﻠﻤﺎﺀ ﻫﻨﺎ، ﻭﺃﻧﺎ ﻣﻨﻬﻢ، ﻳﻜﺮﺳﻮﻥ ﺣﻴﺎﺗﻬﻢ ﺑﺄﻛﻤﻠﻬﺎ ﻟﺪﺭﺍﺳﺘﻪ.,gamedata/localizationstring_eng.paloc
